target_id	length	eff_length
TRINITY_DN8303_c0_g1_i1	657	353.130675
TRINITY_DN7544_c0_g1_i1	268	55.073923
TRINITY_DN7895_c0_g1_i1	1469	1135.435297
TRINITY_DN3737_c0_g1_i1	210	0.000000
TRINITY_DN2179_c0_g1_i1	732	403.283303
TRINITY_DN3756_c0_g1_i1	2171	1559.147440
TRINITY_DN2951_c0_g1_i1	202	300.664805
TRINITY_DN4061_c0_g1_i1	1834	1624.492099
TRINITY_DN3443_c0_g1_i1	373	95.273470
TRINITY_DN2339_c0_g1_i1	299	43.441320
TRINITY_DN563_c0_g1_i1	1166	783.217844
TRINITY_DN563_c0_g2_i1	1167	782.995000
TRINITY_DN6906_c0_g1_i1	1159	975.765508
TRINITY_DN2180_c0_g1_i1	886	911.858998
TRINITY_DN5585_c0_g1_i1	1096	727.093390
TRINITY_DN432_c0_g1_i1	467	580.314093
TRINITY_DN2264_c0_g1_i1	204	0.000000
TRINITY_DN7068_c0_g1_i1	339	75.228563
TRINITY_DN8822_c0_g1_i1	212	0.000000
TRINITY_DN4277_c0_g1_i1	417	155.450543
TRINITY_DN4060_c0_g1_i1	1471	1058.511661
TRINITY_DN1615_c0_g1_i1	621	413.029045
TRINITY_DN1615_c0_g2_i1	1387	1238.601199
TRINITY_DN1874_c0_g1_i1	2029	2023.290699
TRINITY_DN2965_c0_g1_i1	240	0.000000
TRINITY_DN3004_c0_g1_i1	215	177.334884
TRINITY_DN210_c0_g1_i1	2078	1861.656315
TRINITY_DN210_c0_g2_i1	2079	1860.611117
TRINITY_DN3600_c0_g1_i1	803	452.133080
TRINITY_DN6615_c0_g1_i1	405	87.278314
TRINITY_DN7341_c0_g1_i1	2209	1570.586538
TRINITY_DN3054_c0_g1_i1	238	220.674051
TRINITY_DN980_c0_g1_i1	982	732.953601
TRINITY_DN2861_c0_g1_i1	209	0.000000
TRINITY_DN8001_c0_g1_i1	605	341.155328
TRINITY_DN3257_c0_g1_i1	1428	1212.457237
TRINITY_DN3611_c0_g1_i1	1073	886.273315
TRINITY_DN7001_c0_g1_i1	1337	1231.621614
TRINITY_DN3999_c0_g1_i1	281	0.000000
TRINITY_DN6818_c0_g1_i1	489	219.913439
TRINITY_DN6332_c0_g1_i1	699	267.743080
TRINITY_DN5866_c0_g1_i1	1218	1048.487291
TRINITY_DN1651_c0_g1_i4	825	506.488171
TRINITY_DN1651_c0_g1_i6	815	471.938111
TRINITY_DN1651_c0_g1_i7	1012	669.770552
TRINITY_DN1651_c0_g1_i5	704	356.942977
TRINITY_DN1651_c0_g1_i3	891	513.141627
TRINITY_DN1651_c0_g1_i1	694	327.656155
TRINITY_DN1651_c0_g1_i2	694	349.176302
TRINITY_DN3393_c0_g1_i1	619	301.965292
TRINITY_DN4269_c0_g1_i1	1266	993.933748
TRINITY_DN615_c0_g1_i1	3653	3512.979311
TRINITY_DN8916_c0_g1_i1	280	0.000000
TRINITY_DN5579_c0_g1_i1	395	104.702915
TRINITY_DN4409_c0_g1_i1	827	477.780306
TRINITY_DN6612_c0_g1_i1	314	0.000000
TRINITY_DN5939_c0_g1_i1	756	371.982530
TRINITY_DN3724_c0_g1_i1	1217	765.997220
TRINITY_DN4201_c0_g1_i1	1043	735.308108
TRINITY_DN3172_c0_g1_i1	2612	2308.966180
TRINITY_DN4066_c0_g1_i1	584	361.436606
TRINITY_DN2681_c0_g1_i1	1045	828.275127
TRINITY_DN3235_c0_g1_i1	480	226.568294
TRINITY_DN5429_c0_g1_i1	1285	759.238119
TRINITY_DN5429_c0_g2_i1	1287	768.447531
TRINITY_DN7766_c0_g1_i1	570	256.322401
TRINITY_DN4432_c0_g1_i1	591	284.878492
TRINITY_DN5628_c0_g1_i1	205	0.000000
TRINITY_DN6773_c0_g1_i1	294	34.098158
TRINITY_DN3237_c0_g1_i1	1967	1448.284829
TRINITY_DN2892_c0_g1_i1	315	54.392202
TRINITY_DN901_c0_g1_i1	2087	2187.232973
TRINITY_DN808_c0_g1_i1	1143	994.046086
TRINITY_DN808_c0_g2_i1	1273	1091.985139
TRINITY_DN7835_c0_g1_i1	1199	919.645251
TRINITY_DN4443_c0_g1_i1	253	214.438149
TRINITY_DN8748_c0_g1_i1	226	164.148538
TRINITY_DN6554_c0_g1_i1	626	367.031702
TRINITY_DN930_c0_g1_i1	658	315.688717
TRINITY_DN4229_c0_g1_i1	231	0.000000
TRINITY_DN2298_c0_g1_i1	1279	1003.628322
TRINITY_DN5975_c0_g1_i1	451	151.611693
TRINITY_DN7883_c0_g1_i1	601	269.121215
TRINITY_DN6490_c0_g1_i1	415	88.242238
TRINITY_DN3345_c0_g1_i1	837	511.060309
TRINITY_DN7014_c0_g1_i1	1151	773.391329
TRINITY_DN2748_c0_g1_i1	684	413.919224
TRINITY_DN1574_c0_g1_i1	722	402.812845
TRINITY_DN1574_c0_g2_i1	457	135.098715
TRINITY_DN1574_c0_g3_i1	211	261.605348
TRINITY_DN8096_c0_g1_i1	304	42.991781
TRINITY_DN4385_c0_g1_i1	208	0.000000
TRINITY_DN3498_c0_g1_i1	1568	1159.641784
TRINITY_DN4553_c0_g1_i1	280	29.208091
TRINITY_DN3334_c0_g1_i1	548	255.166067
TRINITY_DN3168_c0_g1_i1	1582	1007.605848
TRINITY_DN3168_c0_g2_i1	1583	1007.377260
TRINITY_DN3168_c0_g3_i1	1584	1007.112719
TRINITY_DN3168_c0_g4_i1	1585	1006.884585
TRINITY_DN3563_c0_g1_i1	569	261.671965
TRINITY_DN8323_c0_g1_i1	845	519.777871
TRINITY_DN4001_c0_g1_i1	1833	1461.927459
TRINITY_DN5988_c0_g1_i1	1257	916.870444
TRINITY_DN2090_c0_g1_i1	1433	964.074921
TRINITY_DN4545_c0_g1_i1	880	570.449922
TRINITY_DN7655_c0_g1_i1	952	679.821616
TRINITY_DN433_c0_g1_i1	1706	1486.343847
TRINITY_DN5358_c0_g1_i1	4012	4263.191127
TRINITY_DN5856_c0_g1_i1	726	456.549243
TRINITY_DN2009_c0_g1_i1	2061	1994.862121
TRINITY_DN2577_c0_g1_i1	312	0.000000
TRINITY_DN5581_c0_g1_i1	1145	664.853286
TRINITY_DN4820_c0_g1_i1	213	0.000000
TRINITY_DN983_c0_g2_i1	288	0.000000
TRINITY_DN7516_c0_g1_i1	2098	1582.108593
TRINITY_DN4261_c0_g1_i1	593	321.029498
TRINITY_DN1498_c0_g1_i1	3196	3012.144066
TRINITY_DN1498_c0_g1_i2	3197	3007.101934
TRINITY_DN5224_c0_g1_i1	1503	1206.676586
TRINITY_DN842_c0_g1_i1	1897	1825.611460
TRINITY_DN6232_c0_g1_i1	242	298.460660
TRINITY_DN8195_c0_g1_i1	1253	895.994029
TRINITY_DN3776_c0_g1_i1	269	37.602528
TRINITY_DN8914_c0_g1_i1	231	0.000000
TRINITY_DN7297_c0_g1_i1	290	69.023750
TRINITY_DN4461_c0_g1_i1	613	292.440215
TRINITY_DN1903_c0_g1_i1	670	391.198057
TRINITY_DN7755_c0_g1_i1	266	0.000000
TRINITY_DN175_c0_g1_i1	3464	3116.987793
TRINITY_DN175_c0_g2_i1	2999	2661.149847
TRINITY_DN1257_c0_g1_i1	306	41.167021
TRINITY_DN5672_c0_g1_i1	1487	1053.719313
TRINITY_DN4600_c0_g1_i1	535	216.308185
TRINITY_DN147_c0_g1_i1	474	183.236215
TRINITY_DN147_c0_g2_i1	1125	713.732228
TRINITY_DN6699_c0_g1_i1	201	0.000000
TRINITY_DN1909_c0_g1_i1	1204	796.865509
TRINITY_DN139_c0_g1_i1	1784	1747.052757
TRINITY_DN139_c0_g2_i1	1545	1486.409115
TRINITY_DN3974_c0_g1_i1	1504	1099.523938
TRINITY_DN6700_c0_g1_i1	206	0.000000
TRINITY_DN1318_c0_g1_i1	1874	1924.902916
TRINITY_DN1318_c0_g2_i1	1885	1929.326223
TRINITY_DN1318_c0_g3_i1	1908	1956.027510
TRINITY_DN2059_c0_g1_i1	725	637.207097
TRINITY_DN3271_c0_g1_i1	2005	1438.771610
TRINITY_DN3791_c0_g1_i1	1411	755.340459
TRINITY_DN6180_c0_g1_i1	856	604.973605
TRINITY_DN1460_c0_g1_i1	2415	2613.459378
TRINITY_DN1460_c0_g2_i1	2415	2587.820176
TRINITY_DN1460_c0_g3_i1	1421	1554.871158
TRINITY_DN6853_c0_g1_i1	328	57.851833
TRINITY_DN1838_c0_g1_i1	1074	767.991030
TRINITY_DN3063_c0_g1_i1	241	0.000000
TRINITY_DN196_c0_g1_i1	1006	655.037055
TRINITY_DN599_c0_g1_i1	863	663.381253
TRINITY_DN599_c0_g2_i1	1246	1023.466387
TRINITY_DN7115_c0_g1_i1	1220	835.415102
TRINITY_DN5644_c0_g1_i1	460	269.933462
TRINITY_DN1455_c0_g1_i1	2374	2009.382633
TRINITY_DN1455_c0_g2_i1	456	181.898614
TRINITY_DN7484_c0_g1_i1	2157	1674.854892
TRINITY_DN86_c0_g1_i1	1284	1032.887740
TRINITY_DN86_c0_g2_i1	1648	1418.162138
TRINITY_DN4500_c0_g1_i1	219	0.000000
TRINITY_DN3154_c0_g1_i1	2322	1883.271040
TRINITY_DN43_c0_g1_i1	1496	1166.932919
TRINITY_DN43_c0_g2_i1	1396	1058.449552
TRINITY_DN8254_c0_g1_i1	939	609.315819
TRINITY_DN1437_c0_g1_i1	1660	1305.084033
TRINITY_DN1437_c0_g2_i1	728	318.558713
TRINITY_DN4131_c0_g1_i1	279	48.104972
TRINITY_DN8600_c0_g1_i1	238	254.295672
TRINITY_DN6741_c0_g1_i1	221	0.000000
TRINITY_DN6664_c0_g1_i1	228	0.000000
TRINITY_DN5871_c0_g1_i1	1332	874.515312
TRINITY_DN871_c0_g1_i1	1221	1026.693937
TRINITY_DN871_c0_g2_i1	1851	1698.043505
TRINITY_DN1259_c0_g1_i1	514	166.318342
TRINITY_DN1259_c0_g2_i1	882	443.828877
TRINITY_DN1504_c0_g1_i1	681	456.084546
TRINITY_DN1504_c0_g2_i1	596	305.464923
TRINITY_DN2774_c0_g1_i1	302	41.201395
TRINITY_DN5862_c0_g1_i1	2489	1896.487709
TRINITY_DN5462_c0_g1_i1	456	210.624910
TRINITY_DN7269_c0_g1_i1	2665	2237.648176
TRINITY_DN1166_c0_g2_i1	212	0.000000
TRINITY_DN6839_c0_g1_i1	245	150.856911
TRINITY_DN679_c0_g1_i1	1158	790.837009
TRINITY_DN679_c0_g2_i1	1157	791.095240
TRINITY_DN2160_c0_g1_i1	246	210.889742
TRINITY_DN8152_c0_g1_i1	373	79.750735
TRINITY_DN1274_c0_g2_i1	2428	1907.890650
TRINITY_DN4117_c0_g1_i1	575	437.312040
TRINITY_DN620_c0_g1_i1	4468	4492.552424
TRINITY_DN6_c0_g1_i1	3036	2406.447701
TRINITY_DN6_c0_g2_i1	1674	1151.795177
TRINITY_DN2049_c0_g1_i1	3383	2583.821826
TRINITY_DN8107_c0_g1_i1	455	158.455918
TRINITY_DN5047_c0_g1_i1	869	453.242901
TRINITY_DN3723_c0_g1_i1	327	61.820676
TRINITY_DN3595_c0_g1_i1	210	0.000000
TRINITY_DN8262_c0_g1_i1	359	61.525236
TRINITY_DN8077_c0_g1_i1	345	143.016594
TRINITY_DN7348_c0_g1_i1	1236	692.869407
TRINITY_DN2670_c0_g1_i1	236	322.572747
TRINITY_DN5378_c0_g1_i1	3166	2951.174769
TRINITY_DN4434_c0_g1_i1	306	0.000000
TRINITY_DN4033_c0_g1_i1	264	0.000000
TRINITY_DN803_c0_g1_i1	250	256.553595
TRINITY_DN5470_c0_g1_i1	2330	2146.982515
TRINITY_DN5252_c0_g1_i1	570	456.942541
TRINITY_DN2257_c0_g1_i1	813	456.107375
TRINITY_DN1079_c0_g1_i1	960	581.993984
TRINITY_DN1079_c0_g2_i1	752	386.122185
TRINITY_DN6518_c0_g1_i1	351	67.273787
TRINITY_DN2730_c0_g1_i1	216	0.000000
TRINITY_DN958_c0_g1_i1	615	290.940278
TRINITY_DN958_c0_g2_i1	340	57.406552
TRINITY_DN5994_c0_g1_i1	796	508.670771
TRINITY_DN5543_c0_g1_i1	378	88.410214
TRINITY_DN3138_c0_g1_i1	340	0.000000
TRINITY_DN6381_c0_g1_i1	261	207.902184
TRINITY_DN4320_c0_g1_i1	513	184.438232
TRINITY_DN3047_c0_g1_i1	208	168.982004
TRINITY_DN4585_c0_g1_i1	375	127.714686
TRINITY_DN3082_c0_g1_i1	202	0.000000
TRINITY_DN3007_c0_g1_i1	255	0.000000
TRINITY_DN7393_c0_g1_i1	1463	1299.842315
TRINITY_DN4086_c0_g1_i1	1062	725.001897
TRINITY_DN5783_c0_g1_i1	593	348.526736
TRINITY_DN4881_c0_g1_i1	219	0.000000
TRINITY_DN5458_c0_g1_i1	1210	702.072077
TRINITY_DN4075_c0_g1_i1	255	251.098871
TRINITY_DN4979_c0_g1_i1	317	52.854464
TRINITY_DN3533_c0_g1_i1	2630	2036.122960
TRINITY_DN7013_c0_g1_i1	2017	1610.601324
TRINITY_DN2239_c0_g1_i1	333	82.295652
TRINITY_DN636_c0_g1_i1	1341	941.163418
TRINITY_DN5597_c0_g1_i1	534	221.672440
TRINITY_DN5767_c0_g1_i1	575	228.202799
TRINITY_DN4036_c0_g1_i1	254	0.000000
TRINITY_DN1071_c0_g1_i1	1022	593.875767
TRINITY_DN6660_c0_g1_i1	275	0.000000
TRINITY_DN4746_c0_g1_i1	245	0.000000
TRINITY_DN8042_c0_g1_i1	217	0.000000
TRINITY_DN3020_c0_g1_i1	304	0.000000
TRINITY_DN6152_c0_g1_i1	243	218.528118
TRINITY_DN3512_c0_g1_i1	1388	867.391663
TRINITY_DN344_c0_g1_i1	1401	1036.788246
TRINITY_DN4035_c0_g1_i1	1012	813.834925
TRINITY_DN7595_c0_g1_i1	1324	820.590194
TRINITY_DN8237_c0_g1_i1	220	334.488223
TRINITY_DN1528_c0_g1_i1	2471	2192.240072
TRINITY_DN1508_c0_g1_i1	1439	1138.764908
TRINITY_DN1508_c0_g2_i1	901	664.048517
TRINITY_DN2178_c0_g1_i1	441	182.620326
TRINITY_DN4868_c0_g1_i1	349	74.973365
TRINITY_DN4116_c0_g1_i1	1230	859.722541
TRINITY_DN638_c0_g1_i1	989	867.981073
TRINITY_DN8810_c0_g1_i1	249	0.000000
TRINITY_DN7094_c0_g1_i1	1506	1098.447028
TRINITY_DN8281_c0_g1_i1	203	0.000000
TRINITY_DN3844_c0_g1_i1	958	590.485469
TRINITY_DN4640_c0_g1_i1	224	0.000000
TRINITY_DN4724_c0_g1_i1	396	130.777188
TRINITY_DN6393_c0_g1_i1	281	0.000000
TRINITY_DN7306_c0_g1_i1	5166	4249.152228
TRINITY_DN3929_c0_g1_i1	2136	2008.512993
TRINITY_DN1360_c0_g1_i1	856	652.597526
TRINITY_DN1360_c0_g1_i2	956	609.919308
TRINITY_DN5430_c0_g1_i1	1816	1515.838608
TRINITY_DN4114_c0_g1_i1	1325	986.614058
TRINITY_DN915_c0_g1_i1	2263	1865.566178
TRINITY_DN915_c0_g2_i1	5101	4328.311794
TRINITY_DN4817_c0_g1_i1	255	245.128888
TRINITY_DN7747_c0_g1_i1	486	224.868469
TRINITY_DN1765_c0_g1_i1	2286	2405.026407
TRINITY_DN5875_c0_g1_i1	966	589.312278
TRINITY_DN4452_c0_g1_i1	358	76.991559
TRINITY_DN6679_c0_g1_i1	253	248.155542
TRINITY_DN5463_c0_g1_i1	345	66.042788
TRINITY_DN4021_c0_g1_i1	643	349.906635
TRINITY_DN483_c0_g1_i1	2266	2062.214984
TRINITY_DN483_c0_g2_i1	1033	851.554568
TRINITY_DN8571_c0_g1_i1	263	204.266080
TRINITY_DN3361_c0_g1_i1	1028	750.684723
TRINITY_DN5401_c0_g1_i1	1454	1002.871021
TRINITY_DN3938_c0_g1_i1	2113	1577.111315
TRINITY_DN2603_c0_g1_i1	1042	1123.820521
TRINITY_DN748_c0_g1_i1	2402	2064.987818
TRINITY_DN6691_c0_g1_i1	319	0.000000
TRINITY_DN2995_c0_g1_i1	217	0.000000
TRINITY_DN1581_c0_g1_i1	5471	4777.157459
TRINITY_DN1277_c0_g1_i1	1656	1442.047370
TRINITY_DN5854_c0_g1_i1	232	0.000000
TRINITY_DN7299_c0_g1_i1	1312	846.998009
TRINITY_DN1735_c0_g1_i1	323	61.725696
TRINITY_DN3768_c0_g1_i1	239	0.000000
TRINITY_DN815_c0_g1_i1	774	489.379931
TRINITY_DN6672_c0_g1_i1	224	0.000000
TRINITY_DN1501_c0_g1_i1	2159	2068.911157
TRINITY_DN1501_c0_g2_i1	816	474.716128
TRINITY_DN1956_c0_g1_i1	2396	1960.148474
TRINITY_DN7820_c0_g1_i1	1717	1462.523141
TRINITY_DN6447_c0_g1_i1	463	0.000000
TRINITY_DN3668_c0_g1_i1	705	416.588363
TRINITY_DN8388_c0_g1_i1	209	0.000000
TRINITY_DN4574_c0_g1_i1	357	67.424335
TRINITY_DN3562_c0_g1_i1	995	665.148479
TRINITY_DN4779_c0_g1_i1	268	0.000000
TRINITY_DN1396_c0_g2_i1	226	0.000000
TRINITY_DN1368_c0_g1_i1	1650	1546.146430
TRINITY_DN5109_c0_g1_i1	259	0.000000
TRINITY_DN550_c0_g1_i1	655	296.232573
TRINITY_DN550_c0_g2_i1	1338	890.162972
TRINITY_DN7587_c0_g1_i1	523	229.136933
TRINITY_DN827_c0_g1_i1	608	395.400806
TRINITY_DN827_c0_g2_i1	764	601.055140
TRINITY_DN6649_c0_g1_i1	221	269.835797
TRINITY_DN7349_c0_g1_i1	584	267.010811
TRINITY_DN6080_c0_g1_i1	1257	979.841398
TRINITY_DN8776_c0_g1_i1	231	0.000000
TRINITY_DN7701_c0_g1_i1	222	0.000000
TRINITY_DN4125_c0_g1_i1	436	177.359359
TRINITY_DN2458_c0_g1_i1	278	0.000000
TRINITY_DN5599_c0_g1_i1	1126	705.807181
TRINITY_DN1631_c0_g1_i1	508	299.027626
TRINITY_DN1631_c0_g1_i3	558	349.810960
TRINITY_DN1631_c0_g1_i2	449	191.259818
TRINITY_DN1631_c0_g1_i4	499	238.475023
TRINITY_DN8400_c0_g1_i1	379	142.407481
TRINITY_DN2605_c0_g1_i1	287	0.000000
TRINITY_DN3289_c0_g1_i1	230	127.631807
TRINITY_DN2625_c0_g1_i1	211	0.000000
TRINITY_DN5083_c0_g1_i1	2035	1801.231211
TRINITY_DN7368_c0_g1_i1	2512	2097.099457
TRINITY_DN2786_c0_g1_i1	207	0.000000
TRINITY_DN2844_c0_g1_i1	496	166.832790
TRINITY_DN3425_c0_g1_i1	901	531.594452
TRINITY_DN2796_c0_g1_i1	320	0.000000
TRINITY_DN2584_c0_g1_i1	423	137.014410
TRINITY_DN940_c0_g1_i1	1080	689.670029
TRINITY_DN1684_c0_g1_i1	229	236.854179
TRINITY_DN781_c0_g1_i1	337	65.752986
TRINITY_DN781_c0_g2_i1	1126	796.985656
TRINITY_DN1939_c0_g1_i1	2141	1757.686852
TRINITY_DN3887_c0_g1_i1	1681	1282.088432
TRINITY_DN6441_c0_g1_i1	557	324.409798
TRINITY_DN7401_c0_g1_i1	1301	879.223044
TRINITY_DN4447_c0_g1_i1	246	283.388832
TRINITY_DN1400_c0_g1_i1	3159	2838.364638
TRINITY_DN1400_c0_g2_i1	3542	3283.655643
TRINITY_DN6010_c0_g1_i1	1261	894.501987
TRINITY_DN931_c0_g1_i1	4381	3851.464788
TRINITY_DN7753_c0_g1_i1	337	97.859102
TRINITY_DN6961_c0_g1_i1	358	117.484502
TRINITY_DN4371_c0_g1_i1	705	334.545983
TRINITY_DN3337_c0_g1_i1	2958	3328.219627
TRINITY_DN3650_c0_g1_i1	3229	2696.403253
TRINITY_DN3743_c0_g1_i1	2254	1727.686975
TRINITY_DN2513_c0_g1_i1	1003	608.141322
TRINITY_DN1224_c0_g1_i1	1578	1297.252458
TRINITY_DN1224_c0_g1_i2	1624	1321.798234
TRINITY_DN1224_c0_g1_i3	1796	1429.946804
TRINITY_DN1224_c0_g1_i4	1750	1405.023902
TRINITY_DN213_c0_g1_i1	1032	671.423083
TRINITY_DN213_c0_g2_i1	497	250.174511
TRINITY_DN4120_c0_g1_i1	206	0.000000
TRINITY_DN7991_c0_g1_i1	1548	1222.276374
TRINITY_DN5841_c0_g1_i1	231	291.599508
TRINITY_DN7012_c0_g1_i1	1647	1321.075878
TRINITY_DN3935_c0_g1_i1	270	0.000000
TRINITY_DN6064_c0_g1_i1	674	308.001273
TRINITY_DN1446_c0_g3_i1	226	0.000000
TRINITY_DN3726_c0_g1_i1	1383	955.358823
TRINITY_DN7527_c0_g1_i1	1209	734.760325
TRINITY_DN5857_c0_g1_i1	1319	897.596852
TRINITY_DN497_c0_g1_i1	284	31.997926
TRINITY_DN497_c0_g2_i1	1053	778.747391
TRINITY_DN6471_c0_g1_i1	201	0.000000
TRINITY_DN8540_c0_g1_i1	1163	847.454944
TRINITY_DN6475_c0_g1_i1	424	244.843017
TRINITY_DN8139_c0_g1_i1	233	0.000000
TRINITY_DN1089_c0_g1_i1	951	576.328753
TRINITY_DN4798_c0_g1_i1	211	0.000000
TRINITY_DN7964_c0_g1_i1	258	0.000000
TRINITY_DN7577_c0_g1_i1	697	568.115267
TRINITY_DN571_c0_g1_i1	336	0.000000
TRINITY_DN5399_c0_g1_i1	1453	1245.694837
TRINITY_DN8868_c0_g1_i1	241	241.291181
TRINITY_DN2088_c0_g1_i1	891	657.432396
TRINITY_DN3496_c0_g1_i1	1384	1128.423316
TRINITY_DN8734_c0_g1_i1	371	0.000000
TRINITY_DN5249_c0_g1_i1	1686	1523.903190
TRINITY_DN788_c0_g1_i1	1356	1031.682343
TRINITY_DN8835_c0_g1_i1	216	0.000000
TRINITY_DN8749_c0_g1_i1	224	0.000000
TRINITY_DN3157_c0_g1_i1	1290	863.886119
TRINITY_DN2248_c0_g1_i1	1301	928.898188
TRINITY_DN8648_c0_g1_i1	239	0.000000
TRINITY_DN7392_c0_g1_i1	1235	865.183452
TRINITY_DN4198_c0_g1_i1	482	206.630692
TRINITY_DN5115_c0_g1_i1	2035	1951.108575
TRINITY_DN4346_c0_g1_i1	769	570.180338
TRINITY_DN4759_c0_g1_i1	214	0.000000
TRINITY_DN1944_c0_g1_i1	956	733.628001
TRINITY_DN3891_c0_g1_i1	245	0.000000
TRINITY_DN1019_c0_g1_i1	1632	1750.438191
TRINITY_DN1019_c0_g2_i1	1902	1878.754165
TRINITY_DN3486_c0_g1_i1	642	235.834606
TRINITY_DN2561_c0_g1_i1	608	262.932212
TRINITY_DN892_c0_g1_i1	2719	2489.604746
TRINITY_DN892_c0_g2_i1	2814	2522.961546
TRINITY_DN2936_c0_g1_i1	352	73.079554
TRINITY_DN1169_c0_g1_i1	2526	2023.070508
TRINITY_DN4180_c0_g1_i1	468	183.178838
TRINITY_DN5902_c0_g1_i1	431	188.003870
TRINITY_DN7407_c0_g1_i1	557	273.302767
TRINITY_DN1991_c0_g1_i1	456	154.568885
TRINITY_DN2908_c0_g1_i1	210	0.000000
TRINITY_DN1321_c0_g1_i1	3215	3055.840144
TRINITY_DN1321_c0_g2_i1	1669	1540.392362
TRINITY_DN7339_c0_g1_i1	760	591.816851
TRINITY_DN1450_c0_g1_i1	337	80.531048
TRINITY_DN1450_c0_g2_i1	2547	2328.370404
TRINITY_DN5090_c0_g1_i1	754	375.575161
TRINITY_DN4961_c0_g1_i1	206	0.000000
TRINITY_DN1467_c0_g1_i1	496	126.825192
TRINITY_DN1467_c0_g2_i1	2333	1876.800954
TRINITY_DN8230_c0_g1_i1	538	201.014243
TRINITY_DN1659_c0_g1_i2	209	0.000000
TRINITY_DN1069_c0_g1_i1	2083	2295.682009
TRINITY_DN1069_c0_g2_i1	1068	993.382667
TRINITY_DN4657_c0_g1_i1	239	221.630471
TRINITY_DN2723_c0_g1_i1	296	60.804765
TRINITY_DN6515_c0_g1_i1	214	0.000000
TRINITY_DN8582_c0_g1_i1	428	198.708997
TRINITY_DN6382_c0_g1_i1	598	368.081631
TRINITY_DN4615_c0_g1_i1	441	145.258331
TRINITY_DN5802_c0_g1_i1	314	0.000000
TRINITY_DN1760_c0_g1_i1	1898	1490.528368
TRINITY_DN5973_c0_g1_i1	539	184.070717
TRINITY_DN5320_c0_g1_i1	344	0.000000
TRINITY_DN5105_c0_g1_i1	1379	1210.030459
TRINITY_DN4945_c0_g1_i1	299	32.720780
TRINITY_DN2033_c0_g1_i1	205	0.000000
TRINITY_DN7833_c0_g1_i1	431	133.099046
TRINITY_DN618_c0_g1_i1	1795	1908.718137
TRINITY_DN618_c0_g2_i1	1732	1861.948898
TRINITY_DN3547_c0_g1_i1	3136	2337.115310
TRINITY_DN2277_c0_g1_i1	1936	1609.339423
TRINITY_DN3400_c0_g1_i1	1784	1938.759033
TRINITY_DN5385_c0_g1_i1	1348	972.035791
TRINITY_DN1907_c0_g1_i1	1054	674.117980
TRINITY_DN5959_c0_g1_i1	2076	1948.590948
TRINITY_DN490_c0_g1_i1	341	53.020361
TRINITY_DN5299_c0_g1_i1	1776	1262.953039
TRINITY_DN666_c0_g1_i1	590	274.482494
TRINITY_DN666_c0_g2_i1	1195	781.097393
TRINITY_DN8165_c0_g1_i1	680	362.084439
TRINITY_DN8753_c0_g1_i1	242	0.000000
TRINITY_DN2885_c0_g1_i1	230	142.693796
TRINITY_DN5847_c0_g1_i1	533	216.423380
TRINITY_DN5172_c0_g1_i1	501	157.227411
TRINITY_DN1537_c0_g1_i1	519	212.017898
TRINITY_DN1537_c0_g1_i2	1294	854.455545
TRINITY_DN5266_c0_g1_i1	1504	1247.565211
TRINITY_DN5456_c0_g1_i1	345	87.934965
TRINITY_DN278_c0_g1_i1	1004	628.164427
TRINITY_DN278_c0_g2_i1	1005	628.066081
TRINITY_DN3821_c0_g1_i1	1004	707.682599
TRINITY_DN5780_c0_g1_i1	894	828.486140
TRINITY_DN1335_c0_g1_i1	223	0.000000
TRINITY_DN6941_c0_g1_i1	2065	1872.530535
TRINITY_DN4374_c0_g1_i1	344	0.000000
TRINITY_DN5904_c0_g1_i1	223	0.000000
TRINITY_DN5528_c0_g1_i1	1483	1134.423024
TRINITY_DN2900_c0_g1_i1	334	0.000000
TRINITY_DN5114_c0_g1_i1	2071	1786.875158
TRINITY_DN3678_c0_g1_i1	624	297.622130
TRINITY_DN2113_c0_g1_i1	1084	770.132317
TRINITY_DN8488_c0_g1_i1	428	210.777567
TRINITY_DN491_c0_g1_i1	2198	1540.537071
TRINITY_DN491_c0_g1_i2	1827	1267.183918
TRINITY_DN5526_c0_g1_i1	1167	999.209272
TRINITY_DN3690_c0_g1_i1	638	376.980570
TRINITY_DN3167_c0_g1_i1	996	660.801262
TRINITY_DN4777_c0_g1_i1	205	0.000000
TRINITY_DN5389_c0_g1_i1	2809	2307.382099
TRINITY_DN8266_c0_g1_i1	362	0.000000
TRINITY_DN6841_c0_g1_i1	254	159.275897
TRINITY_DN1282_c0_g1_i1	1113	737.849753
TRINITY_DN1262_c0_g1_i1	2370	2551.011781
TRINITY_DN1262_c0_g2_i1	1741	1441.343873
TRINITY_DN5060_c0_g1_i1	2716	2287.608745
TRINITY_DN1871_c0_g1_i1	2217	1923.208472
TRINITY_DN7359_c0_g1_i1	2500	2080.888139
TRINITY_DN487_c0_g1_i1	1885	1542.903030
TRINITY_DN2894_c0_g1_i1	283	23.650044
TRINITY_DN6087_c0_g1_i1	306	64.341106
TRINITY_DN5084_c0_g1_i1	4334	4103.830339
TRINITY_DN7944_c0_g1_i1	1202	821.493481
TRINITY_DN274_c0_g1_i1	947	553.418241
TRINITY_DN274_c0_g2_i1	986	595.142691
TRINITY_DN6863_c0_g1_i1	271	34.405170
TRINITY_DN509_c0_g1_i1	1045	747.639771
